time	temperature	snet	vpd	ws	rainfall
2004-07-25T02:00:00Z	23.804124623102553	0	-0.22805797621584178	2.91099022211669	0.10599195372806743
2004-07-25T02:30:00Z	23.565355108911945	0	-0.20652870772757798	3.0494389726389595	NA
2004-07-25T03:00:00Z	23.27725556759691	0	-0.17390884861272207	3.0353588609892173	0.1676731589704255
2004-07-25T03:30:00Z	23.14968465266162	0	-0.14946652681048728	2.77180077394737	NA
2004-07-25T04:00:00Z	23.11533801657538	0	-0.13397851908845496	2.5213244165921904	0.17563461831722263
2004-07-25T04:30:00Z	23.06883223609151	0	-0.12462964180088239	2.5326021015324276	NA
2004-07-25T05:00:00Z	23.02963058613483	0	-0.11990153969386802	2.641824760997148	0.18729534160293568
2004-07-25T05:30:00Z	23.03139145674561	0	-0.1179737762588784	2.593783015744724	NA
2004-07-25T06:00:00Z	23.039707000254168	0	-0.11492093733273351	2.40345133625408	0.20104695320194885
2004-07-25T06:30:00Z	23.038299015164228	9.240168464743117	-0.10970740251276492	2.1833315161333187	NA
2004-07-25T07:00:00Z	23.15147412238275	9.240168464743117	-0.11494645559876608	2.098947373948589	0.2096517627989923
2004-07-25T07:30:00Z	23.47726925011756	106.17638022912976	-0.14033038263797198	2.2559256689204297	NA
2004-07-25T08:00:00Z	23.868057733377157	106.17638022912976	-0.16838980365760017	2.462566785686701	0.22099081095958223
2004-07-25T08:30:00Z	24.17531191559135	187.6267541035301	-0.18232781584752547	2.5256597545187054	NA
2004-07-25T09:00:00Z	24.492563767073932	187.62675410353012	-0.20194914027683217	2.566341667860976	0.2400500621231271
2004-07-25T09:30:00Z	24.92684474420895	353.4364437764182	-0.24764863136350412	2.7151401963045254	NA
2004-07-25T10:00:00Z	25.397124620777902	353.4364437764183	-0.2988679906993593	2.810083772559509	0.27036794266598085
2004-07-25T10:30:00Z	25.813650081761807	501.02246786606224	-0.34135678152464743	2.7171921284749576	NA
2004-07-25T11:00:00Z	26.239837139542317	501.02246786606247	-0.4357188952637798	2.725282417433706	0.31403534090144425
2004-07-25T11:30:00Z	26.668040680566264	536.6997849938198	-0.6103839246010603	3.093238095539671	NA
2004-07-25T12:00:00Z	26.653201760140178	536.6997849938198	-0.688618336192169	3.530677214617512	0.3891464826176923
2004-07-25T12:30:00Z	25.918142506008223	509.74929363832007	-0.5367429462368709	3.695385578824678	NA
2004-07-25T13:00:00Z	25.294623166805025	509.74929363832007	-0.35335886796230626	3.5881447550458296	0.6236476488324455
2004-07-25T13:30:00Z	25.579088674423872	512.3160071007478	-0.339922033373452	3.321635220282073	NA
2004-07-25T14:00:00Z	26.31778457290244	512.3160071007487	-0.4669800623775636	3.1025805383593297	0.6442348568403249
2004-07-25T14:30:00Z	26.86086173919506	495.37569824871844	-0.6352562317491347	3.0916932877648353	NA
2004-07-25T15:00:00Z	27.024291769777506	495.37569824871935	-0.7159213761975166	3.1656254173413876	0.660961963346727
2004-07-25T15:30:00Z	26.80469869558482	412.5564105276899	-0.6326292154645089	3.1736775119277403	NA
2004-07-25T16:00:00Z	26.455495565867125	412.5564105276908	-0.5152287921544735	3.18268687006041	0.6668325343802239
2004-07-25T16:30:00Z	26.218534344482975	247.85896335518828	-0.4980989228034891	3.277567920445879	NA
2004-07-25T17:00:00Z	26.03263363540958	247.85896335518828	-0.5253391009677666	3.3782795399525187	0.685730947981207
2004-07-25T17:30:00Z	25.79798779429109	111.99426407730061	-0.5196991263265759	3.390864776610663	NA
2004-07-25T18:00:00Z	25.563327543321464	111.99426407730152	-0.49670526761023576	3.339791193003946	0.699643397142782
2004-07-25T18:30:00Z	25.397420544326053	22.07373577688577	-0.48511513202098877	3.269015079327237	NA
2004-07-25T19:00:00Z	25.300645851106253	22.07373577688668	-0.48118698392021814	3.1821554990859044	0.702216798143767
2004-07-25T19:30:00Z	25.234103036277133	0	-0.47286676893539287	3.1002257914142373	NA
2004-07-25T20:00:00Z	25.070162355732293	0	-0.4459733510460919	3.131888152342548	0.7055943869575597
2004-07-25T20:30:00Z	24.722997922146703	0	-0.39262904747703353	3.3301250123767376	NA
